%problem #, theta(deg), phi(deg), A, B, C, mu, a, source
6, 60.6746027799, 79.9903634283, 641.486437719, 9.66216223872, 0.716803406147, 0.97771126519, 0.408659146482, -2.13162820728e-13
0, 17.3707420671, 45.4341121516, 0.0872326168132, 0.0424091055446, 0.559721754397, 1.37207324082, 0.67065626896, 0.0
0, 10.5606083275, 45.4131632334, 3.26847309768, 0.573738726093, 0.197755084493, 1.91470908412, 2.24916247818, 0.0
7, 34.6440337138, 50.8145563753, 0.384477234707, 268.563144882, 0.179072489301, 1.58359642578, 0.559143081456, -2.94209101526e-15
2, 42.4622100336, 42.3739090285, 0.00343233118572, 1.89120866831, 0.0354100913889, 2.2752475179, 0.382495332027, 0.0
1, 54.9255697269, 33.446137748, 0.00639784673565, 0.0019526215317, 0.0130465123669, 2.95251650805, 0.519108646396, 1.73472347598e-18
5, 47.8568432655, 46.1539480937, 459.789196719, 154.608310281, 0.467695159391, 1.75881099636, 0.023045662728, 2.30926389122e-13
4, 14.5184252857, 39.7894855258, 0.00742407247826, 6.05358237132, 0.776377722175, 0.449369396526, 2.2665317985, -4.48209178106e-16
6, 19.8598048218, 45.6987494926, 275.690589606, 0.023576488904, 0.35282750002, 0.917075522633, 0.151977424591, -5.46229728116e-14
1, 84.38578202, 76.8675068187, 0.0218547705632, 276.57185348, 0.963604739367, 2.00902624427, 0.002482348793, -6.71253105725e-13
6, 21.5373799678, 83.8388670773, 0.104081271994, 0.0122576205614, 0.134686581503, 0.556175662122, 1.92910982481, 4.50160742016e-16
6, 5.05713117365, 13.0213725795, 0.154630208984, 1.0928973072, 0.208378566194, 2.24404884118, 0.937943238029, 2.608590427e-16
7, 52.1811570833, 63.5981669196, 0.0178569228029, 0.0111270326555, 0.676400257957, 2.80563795649, 0.042367911609, 4.77048955894e-18
2, 49.7101856986, 78.561966688, 0.0374312151215, 0.0440495050681, 0.958384179681, 2.04095788739, 0.00682354973977, -1.38777878078e-17
0, 81.3550758793, 27.8031388458, 177.378396023, 0.00195054489329, 0.587694196323, 0.372993373024, 0.17732759042, 0.0
3, 30.7464664089, 73.0289207665, 30.9697284865, 9.68474836194, 0.19339689437, 1.88813106826, 4.44742505276, -3.63797880709e-12
6, 50.4140106233, 5.3014879933, 0.0602531770442, 0.00815724603509, 0.224128282302, 1.04723805234, 0.0337308100195, 8.73697544434e-17
0, 26.8077064564, 70.1443577839, 8.86184067948, 537.217809571, 0.383582325674, 0.259050323484, 0.00196842165932, 0.0
4, 89.1214689998, 2.82184380796, 0.0016446874316, 0.00854863104612, 0.42436177642, 2.2791715969, 0.00932684707072, 1.22862128999e-18
6, 81.437612064, 46.3133259454, 0.00480119711171, 0.701633340584, 0.591743544987, 2.35030302668, 0.0468129381158, -1.52980926538e-16
1, 1.01929997259, 76.1779504505, 0.00116754926093, 48.9839721079, 0.756102582654, 2.9111921636, 2.04706359577, 6.34905615834e-14
3, 37.4073036313, 38.7698060266, 0.0333605315, 0.0186959653259, 0.8610436195, 1.17726576589, 1.89772574168, 2.16493489802e-15
5, 86.6084335327, 49.7935992369, 68.7413016519, 72.7500280444, 0.448294657753, 1.2726087478, 5.95418412075, -4.88944351673e-09
6, 14.3968248718, 10.8508083394, 17.3307261924, 0.00296871004177, 0.949177184232, 0.776910275813, 3.74232159682, 2.0872192863e-14
4, 16.0664850901, 85.9445656479, 0.017929767963, 56.6007513314, 0.276849907115, 0.710812524044, 0.00583277188499, 6.02552218326e-15
2, 74.7181769386, 43.6301697902, 86.7412889969, 3.33667653976, 0.924643653798, 2.44036055177, 0.0036620631773, 0.0
4, 8.92553886079, 8.40550478855, 0.0225286515868, 0.0289990531435, 0.513071166626, 0.999133369252, 0.055835163449, 8.43306002286e-17
2, 65.3915552913, 71.8954238119, 0.07229055329, 0.00399362528128, 0.512100504181, 0.457732882536, 0.871965501532, 0.0
4, 34.800473109, 43.9506015852, 0.0330004425341, 0.295099041055, 0.860786867033, 1.89788380002, 1.05841586796, 2.6645352591e-15
2, 74.2307794688, 24.24248727, 57.6415074982, 26.0114806058, 0.53568455675, 2.22283728877, 0.307587522487, 0.0
1, 35.7265275607, 89.5220865476, 0.0043116993095, 0.00208085633403, 0.0901032529816, 0.0117043371521, 0.0170211339964, 5.14996031931e-18
4, 51.7818260248, 8.83665985464, 0.037205992759, 2.21707170318, 0.646470043411, 0.921169569345, 5.323990293, 1.65423230669e-14
0, 66.0139484343, 62.4552355322, 2.92310049588, 0.47173055435, 0.0167907882137, 2.84815317235, 2.26599510799, 0.0
0, 11.7943452617, 70.1256234339, 0.0139651305236, 1.66357013616, 0.0656572111903, 0.896721952669, 0.265310974208, 0.0
5, 86.6220220565, 76.4040619669, 606.807084663, 111.46282918, 0.612704935071, 2.82909931218, 0.00249327887341, -1.24344978758e-14
6, 56.7202042867, 44.2546051881, 0.0127577320698, 0.0180648558962, 0.87778102702, 1.25960443486, 0.221874028084, -2.16840434497e-19
0, 31.2628565967, 43.1249483329, 175.029918553, 242.246998525, 0.425403763256, 1.12704972814, 0.982227268168, 0.0
5, 19.0539673026, 44.1624200918, 3.13479560385, 4.22357888963, 0.348531922952, 1.5485980299, 0.0697330490549, 2.23432383706e-15
5, 1.46497480453, 66.9500909961, 0.0316372451687, 106.096051226, 0.559803556526, 0.529024757348, 0.0134103090716, -2.48736417273e-14
4, 26.6369400438, 65.4311673913, 190.362340864, 0.903000170773, 0.995257275943, 1.92626933192, 0.00309076402722, 6.96664947952e-13
3, 37.6094777654, 20.7110085818, 0.00704148968444, 0.632952138489, 0.778652452065, 0.722700203008, 0.00290468357902, 1.8091946127e-16
0, 11.9444193014, 58.6356907652, 6.20677637663, 0.404968265778, 0.962754111697, 0.150218739161, 2.97153400612, 0.0
5, 63.1131056367, 89.5119197701, 0.0213885764188, 2.47648100952, 0.29548098554, 0.728066053888, 9.48778858581, 7.1054273576e-15
1, 3.21290511146, 48.9093974155, 0.528291886274, 0.0375220181828, 0.790635663679, 1.67017261701, 0.00233791110089, 5.03349328906e-17
2, 76.1138420265, 45.1616535273, 4.90920492698, 0.066002342656, 0.54858633979, 0.143267751397, 0.0195697971298, 0.0
3, 76.8419811064, 22.9036359756, 0.0281119055183, 1.29651643684, 0.898286822519, 1.72147076041, 2.14431008227, 2.22044604925e-16
0, 54.4567494287, 86.4310734404, 0.00240210099178, 158.372882587, 0.220162752958, 2.36759298925, 0.283433313098, 0.0
4, 25.4698745169, 57.967724572, 0.545495363831, 16.3954153142, 0.358932192656, 2.78260173521, 8.99878645211, 1.60088893004e+16
6, 34.5659697602, 72.8630904203, 126.873968196, 297.366976538, 0.435046925679, 1.04990540044, 0.671861509215, -4.19220214098e-13
0, 43.40951663, 60.5078275527, 0.00141806218398, 83.0102757766, 0.223131077934, 2.34093001321, 1.63746019731, 0.0
4, 86.684362642, 26.1051527922, 0.0167541178983, 4.77183604074, 0.291271769811, 0.830515952347, 0.379584537444, 8.6649437625e-16
2, 56.3776425329, 85.5876522003, 0.00300533415982, 24.0160232165, 0.987948282552, 1.67421932586, 0.00361811742326, 0.0
5, 88.3147259666, 15.2566361964, 0.00105221459937, 0.00724126935736, 0.743585658121, 0.830166970876, 3.50335220857, -3.03576608296e-17
4, 61.3669526479, 8.92441773315, 0.00557603204927, 0.101719442782, 0.830690221282, 0.930883875304, 0.00157979959159, 1.24530783905e-17
5, 11.0695323135, 66.5125966189, 0.00145038240462, 52.4769083004, 0.111548324865, 0.238074116917, 0.101882964063, -1.43355201773e-15
3, 72.2535638447, 17.1213470976, 1.50798143927, 1.46805866014, 0.48681888714, 0.791970453274, 0.0193683155499, -1.36609473733e-15
0, 40.3398029942, 22.4021674355, 0.00550569485308, 142.735221534, 0.249639989029, 2.62673997249, 0.0245111879985, 0.0
4, 14.2365242769, 18.8132790069, 0.00139505601108, 8.3359965672, 0.875179455928, 2.62301463364, 2.91129137155, 2.31302692555e-08
2, 59.8250311636, 51.6324300969, 12.7095779729, 0.451276913611, 0.646268533787, 2.40280340012, 1.30902258755, 2.77555756156e-16
4, 3.43971041451, 82.5110935036, 0.0305513815006, 1.16610033958, 0.0716290709511, 1.520057948, 0.0227286229691, -2.07467167903e-16
2, 4.40623098232, 28.1833774416, 40.4589080993, 2.28750674967, 0.27923099606, 0.0197871354338, 0.0103643464755, 0.0
1, 3.71130530398, 11.6285618108, 0.0154859576305, 171.972666845, 0.192771374288, 2.97393911661, 4.02560714066, 6.21035192131e-13
1, 43.6403953422, 51.2880585613, 0.223758509326, 0.00908952477959, 0.271694554044, 2.78422894932, 3.38501598224, 4.38538094727e-15
2, 24.0241047404, 66.8075148903, 0.280576433378, 4.11269376238, 0.179939670048, 2.13188133772, 0.0447874836664, 0.0
6, 44.8410382446, 47.6725828747, 0.965513990583, 0.00640266448063, 0.0737005642555, 2.02382470724, 0.0218861675162, -3.1918911958e-16
7, 41.5790292459, 57.061106595, 111.188252803, 0.0458590218018, 0.31208796486, 1.19943639147, 0.281309150964, -5.3290705182e-15
0, 69.0780358172, 66.9070736348, 7.02691290288, 0.20818389171, 0.318789741901, 0.898699958049, 0.416780766126, 0.0
7, 76.4315871704, 74.1660376204, 0.345743090584, 0.0169008207619, 0.36044312183, 2.69666954281, 0.00153061975109, -4.68375338514e-17
1, 70.0571843735, 31.4611041236, 0.00717120179567, 0.0100659591951, 0.979115879697, 1.70622304483, 0.00157328246442, -4.0788871575e-17
3, 19.3633524206, 6.23620848487, 434.635338863, 0.0101662404572, 0.570004471003, 0.893950951052, 0.0133846500183, -7.63451801777e-15
7, 9.05479817322, 16.1630502656, 1.18767752712, 0.00121236387874, 0.638368577972, 1.42291632116, 0.00427180144741, 7.52978408791e-17
6, 6.52975518009, 24.2335037943, 0.00139581192118, 0.120946927567, 0.807603353575, 1.35753316517, 0.00169355822864, 1.31245108199e-17
6, 71.1973115304, 72.3523085469, 590.745190575, 968.719737827, 0.550306346926, 1.58112203342, 0.0233574625659, -3.16191517413e-13
4, 6.17036460325, 51.6637497089, 103.337831739, 12.7561138871, 0.544270714267, 1.62392056549, 0.897865742309, -3.3679725675e-12
7, 88.2666138183, 75.7593238206, 0.00134549357887, 0.0197760305556, 0.743489630613, 2.39462446479, 0.86438927134, -1.64798730218e-17
5, 23.7434003795, 67.0636482248, 0.0651514378244, 0.0217637994495, 0.580920721287, 2.46619900296, 0.0981261512432, -6.27969898304e-16
1, 0.0605563464815, 80.6542510421, 0.286057382319, 0.539134127576, 0.646715286733, 0.88012275239, 0.00995225602295, -3.1213602512e-17
0, 38.466013699, 54.4146991588, 56.8575239507, 30.2887057971, 0.532505327418, 1.45803938675, 1.3060514853, 0.0
3, 72.7739764096, 60.3568635279, 0.00171932893642, 10.3011274705, 0.762577903924, 0.823381106681, 0.132401927848, 3.5206755046e-14
1, 55.7725312614, 0.82001940231, 3.0181508341, 3.25186070868, 0.119456694972, 2.45792339305, 0.0173169944842, -6.93186353045e-16
2, 41.1358142381, 54.2446764244, 0.00264061399809, 2.72756699052, 0.199884137742, 0.0967765799628, 0.0247236236425, 0.0
2, 60.2167006602, 32.6922798555, 0.0604429470186, 36.2876719451, 0.334329424212, 1.11040955812, 0.0638248608879, 0.0
3, 24.5864010615, 25.4865276107, 158.954263508, 0.00117794572882, 0.565074965254, 1.65298530638, 0.0908938403193, 1.05693231944e-13
3, 7.94538654366, 52.1454097951, 2.77948093475, 446.6019491, 0.0959750651266, 0.334857334235, 8.20165354591, -6.77857769915e-12
5, 54.284425579, 78.078468954, 0.00227296616576, 48.5252892064, 0.590429167948, 2.42713908805, 1.05412489784, 8.881784197e-16
7, 15.2254017951, 37.737293245, 257.052510235, 4.28481763269, 0.972776990404, 2.36672886378, 0.00444802862932, 6.18394224716e-14
5, 84.3281187199, 28.7817948408, 647.608912062, 0.00568127986156, 0.874732567372, 0.286524512456, 0.00164904648728, -2.068206717e-13
3, 10.5611461955, 44.3379816055, 0.121267681915, 1.24385896167, 0.481139212031, 2.16584553072, 0.00388811674416, 1.56964691895e-15
3, 12.8944573776, 17.4346165468, 1.96471212173, 457.66381208, 0.622639298564, 1.02095258045, 0.275939419747, -8.98446247954e-13
1, 52.2685326863, 83.4173224277, 0.0365626170912, 0.118274010867, 0.519236435004, 1.83708216372, 0.0206590001267, 8.41340885849e-17
7, 16.378832739, 70.0122270004, 0.145988559427, 0.0378031485982, 0.337374332279, 1.80662064902, 4.94185414594, 4.55321544357e-15
1, 75.3304764499, 36.0369493901, 0.00178335211024, 0.00888847340921, 0.686313419152, 2.37453479802, 0.125884992294, -4.06575814682e-18
3, 67.6515402448, 37.1097440019, 10.5751403298, 299.272681853, 0.650303328375, 1.04855964468, 0.00413328106009, 6.95388191474e-13
6, 73.8338291494, 89.7084821492, 64.5249509254, 0.00583618220405, 0.0131780904317, 1.87904144457, 5.46268892025, -2.84217094304e-14
4, 15.8801044498, 28.1769056567, 0.0185960276443, 0.330330599954, 0.271522658039, 2.72026996943, 0.00755740399471, -3.08252230165e-17
2, 56.6560464704, 59.7424441492, 3.76243384949, 0.00203814505672, 0.0868442053439, 2.33397258733, 1.52271020102, 1.28369537222e-16
0, 3.2185600146, 0.841873215834, 19.3591137233, 0.695923154386, 0.478893828467, 0.831910509655, 3.06849526454, 0.0
6, 72.2613600794, 25.6482369541, 23.5551069124, 5.79701545765, 0.473680238207, 1.10502449756, 0.00373347880502, 4.40220776499e-14
0, 58.2640035666, 67.0047409426, 51.7414726915, 0.0157830316431, 0.65076065964, 2.28515923738, 0.141917350011, 0.0
7, 48.9042579676, 19.0393339098, 1.37187883898, 0.00318081953233, 0.866371636922, 2.33996197688, 0.175806477605, 9.38138455808e-15
4, 21.7742115447, 42.3309637248, 6.33974558452, 0.00112997378363, 0.84400841391, 2.34947811423, 3.33115864445, -1.49607658386e-05
4, 52.0068024008, 33.0369687382, 2.85238483869, 104.259318997, 0.634048596613, 2.52575720755, 1.65820576517, -5.15501596965e-09
1, 35.9789790229, 69.8437723154, 43.8002681401, 464.856779062, 0.831056697153, 0.000498661747553, 0.405180091914, 1.31450406116e-13
3, 80.5914737293, 13.0584452286, 22.3089901194, 1.0477508742, 0.889466364532, 2.00814170109, 2.23906503522, 1.10844666779e-12
2, 65.8947907314, 1.70452576673, 0.0213875605521, 2.21038582927, 0.606326040966, 0.153523075105, 0.288783030387, 0.0
7, 30.7356201999, 59.6205160769, 0.38455950968, 82.259677948, 0.965019658076, 1.24282968935, 9.80811016197, -1.88182802674e-14
2, 88.4564761032, 56.5317261177, 0.00272165210902, 0.00385721205652, 0.274446079259, 2.91422246269, 0.0182132864074, -4.33680868994e-19
3, 13.7111765035, 21.1181852577, 0.00483577601332, 0.462840409186, 0.657170906345, 1.34729335599, 0.0266423635125, -2.84884285216e-16
6, 25.4724684563, 57.7229257137, 10.8523616499, 0.0661977633947, 0.245270430735, 2.79209512346, 0.00123954031632, 1.63792590602e-14
0, 26.7379073666, 8.9818591011, 0.420208582263, 0.237962340274, 0.722482927585, 2.77273274758, 0.154680055599, 0.0
0, 28.2272744303, 22.4885360367, 15.7214984118, 0.318777579893, 0.397767078825, 0.115861459047, 0.00409366624691, 0.0
2, 13.8276943235, 23.2735687598, 0.00231153177783, 0.0106134027268, 0.582342500488, 1.37207939702, 0.235370014939, 0.0
1, 69.5848201023, 71.1619061866, 17.8984049519, 0.218765348601, 0.395779709593, 0.482714570179, 7.8038413213, -6.8212102633e-13
7, 21.6266191189, 74.5803291287, 0.211591665667, 0.00112171270865, 0.992844754405, 0.478000933493, 0.0021908144954, 5.386113105e-17
1, 50.5420754019, 60.6432400256, 901.542221418, 417.210876541, 0.29285798178, 1.4187187749, 0.0175314148053, 1.38555833473e-13
5, 87.4238454605, 61.6294014122, 101.146547674, 29.7806334888, 0.135465290692, 2.63711101699, 0.00376680057768, -9.7877261851e-13
6, 5.91110068924, 68.9343835099, 0.326312900154, 0.00113271484703, 0.701752559804, 2.19204355104, 7.10992392235, 1.70436581515e-16
2, 43.0017653695, 34.3020523162, 6.32357720741, 0.391695114441, 0.86707047859, 0.0433528901559, 0.145495517328, 0.0
6, 13.2423257624, 31.7367446985, 0.00122520152678, 0.199923642566, 0.847670995355, 2.13189970231, 0.0392856801581, -2.22812016775e-17
5, 46.9064229521, 32.1545836856, 0.00629413879712, 0.00108106673894, 0.608357727512, 1.55578090907, 1.14820231039, -1.38777878078e-16
4, 89.7753294123, 16.6251896595, 0.00256269919136, 1.33039483218, 0.319447097879, 1.78869338279, 0.00205572086315, 2.77487570004e-16
7, 44.9481638652, 22.5524507862, 29.0079873356, 404.109735674, 0.831050661023, 1.10540916706, 0.00496224267779, -1.13797860024e-14
5, 57.9068366841, 19.6020008541, 383.921712451, 0.0090980904969, 0.500100365762, 2.59674664237, 0.00429932178228, -1.30873090143e-12
5, 32.4881583322, 45.6871337747, 0.00541480565977, 364.415035172, 0.640573458997, 2.91863606615, 0.0010245842554, 3.03133779471e-14
7, 8.03626770905, 30.8162173358, 1.94495752408, 0.203776265584, 0.790341718838, 2.9643646497, 0.110814705958, 4.43048375764e-15
0, 19.9009433515, 73.1048480295, 131.58365629, 0.29699489781, 0.945144152973, 2.74480200016, 0.0934939724041, 0.0
5, 6.32291108287, 66.4565652469, 0.613754534724, 0.0671043767676, 0.883403140281, 2.69754988235, 0.00356587573268, 6.44829242086e-16
5, 86.6554035485, 12.4491869588, 0.00132730789172, 0.0272690974875, 0.9077101313, 0.506964178551, 0.0061981641777, -2.16829846585e-18
5, 89.9456997788, 42.4002481944, 0.0108987018939, 0.574384919457, 0.347840764867, 0.0724152247482, 0.486600269083, 6.56179483579e-17
4, 22.3411305478, 1.39622680063, 0.627310947774, 0.220047281736, 0.348013108434, 0.734515310362, 1.57891667594, 3.15025783237e-15
3, 65.3578437662, 63.5361032376, 86.007885608, 5.28331740494, 0.188104470481, 2.00126866403, 0.0104347972211, 7.77156117238e-16
2, 54.1737960904, 20.423450938, 26.4838943636, 0.1387093455, 0.520151210931, 1.03329387799, 0.268370714394, 2.77555756156e-17
7, 48.7918426354, 65.5448740076, 8.2478222172, 1.3908582711, 0.843799219803, 1.95811381328, 0.0096660158252, 1.91513471748e-15
3, 52.027342092, 26.8036521801, 0.00460324673423, 0.395136844946, 0.665315970552, 2.56827795528, 0.0606522599404, 1.91463327397e-16
4, 48.2778395927, 38.9166171818, 0.00945391674879, 14.6185436201, 0.790083221389, 1.83485270312, 0.0715563861778, 2.01878444517e-16
0, 77.1098847223, 86.2351989015, 0.0233037559267, 21.1547180971, 0.824460624786, 2.95591653269, 1.22170119094, 0.0
2, 79.7395777279, 27.6987287369, 0.043743037533, 3.78948614826, 0.686162537312, 2.78778720796, 1.1457419058, 0.0
5, 86.8116935229, 19.5246239286, 0.138320216481, 0.00305990928667, 0.690803827348, 1.15223518062, 0.00834819449762, 8.1369373045e-17
4, 74.0614287052, 20.5076302538, 592.369938198, 0.542342905192, 0.443964313622, 2.44976019618, 1.48213817324, 4.65661287308e-10
5, 47.1533233484, 77.532066848, 26.5509410002, 9.3239795475, 0.0371014259878, 1.54986605564, 0.594566271359, 7.88702436694e-13
1, 53.2927475708, 9.71202631642, 0.276754553759, 0.221326012913, 0.767326698183, 2.65874060671, 0.0172394907601, -3.54534110403e-17
0, 45.4629212037, 81.2948353464, 18.0076310255, 0.0793044900977, 0.0749797967311, 1.37750323998, 0.54421301394, 0.0
2, 69.2419634044, 26.5036369108, 0.290554326062, 119.547569512, 0.107958601215, 1.65782869443, 0.0191377768125, 0.0
3, 61.3541486059, 67.093295067, 0.228385988087, 3.12308831991, 0.103977811989, 1.76975955832, 0.279051365435, 7.66053886991e-15
5, 82.9392309241, 77.5939066276, 519.787227733, 0.359026909903, 0.205343129795, 1.99707706437, 0.215724720475, 6.48014975013e-12
3, 40.2520077809, 36.800416282, 28.5242878199, 12.7136470839, 0.637774607057, 1.50880419195, 0.491159701549, -1.42108547152e-13
7, 62.9540201923, 76.3171508413, 96.9679914665, 77.9093796188, 0.476793994579, 0.84750195745, 5.64633214455, 4.26325641456e-13
3, 80.7300469869, 27.9519563245, 5.7979844601, 0.00292740181626, 0.0176234837773, 2.46607439908, 0.00711803437683, 7.6327832943e-17
1, 77.7974807803, 46.4854013691, 33.3097759704, 0.00250129557622, 0.434429702815, 1.49114198128, 0.184556872182, 4.61852778244e-14
0, 14.2585099335, 81.8677523206, 0.031817359515, 5.98698822316, 0.735095373376, 1.31021637592, 0.113130625341, 0.0
3, 55.4100655573, 23.7344901951, 0.00926237939532, 33.5852753429, 0.61653670331, 1.44919759209, 0.58972322418, -3.80702414038e-14
0, 78.0424905211, 76.3014167436, 0.00160801479945, 0.0668749020431, 0.152308022495, 0.30542745793, 0.0544031510803, 0.0
1, 70.176562738, 44.6805401149, 0.00380009490587, 0.0803802084155, 0.659664529794, 2.01621776379, 0.00750682411477, -1.31696682639e-17
2, 26.8672887016, 53.3456395843, 2.82071798002, 133.821050535, 0.340470321843, 2.61913064903, 0.184398515337, 0.0
3, 76.9529493875, 84.4816680604, 0.226498572687, 20.645350402, 0.270472466207, 2.0067572063, 0.144359726081, -8.80684414284e-14
0, 41.1615388563, 31.8263861053, 0.755011280408, 0.277574779314, 0.210730964291, 0.289209313163, 0.542381570018, 0.0
4, 45.6180961947, 36.5104723208, 75.4087622678, 990.819020664, 0.460486824628, 0.941503465223, 0.00153765554487, -9.48338629847e-14
1, 51.9623921154, 75.968345745, 808.471910697, 59.2952508695, 0.489813446488, 0.247051999339, 0.155550246032, 3.69482222595e-13
0, 21.0207401326, 49.8161166192, 0.370280722618, 0.0226931411584, 0.487376544713, 2.46582091059, 0.0263668526266, 0.0
1, 61.8012625899, 29.0184349022, 89.6733387799, 71.8648951617, 0.549156526982, 2.89712456982, 0.534954456842, 2.20268248086e-13
7, 24.3248484421, 31.7978472417, 16.0957863736, 0.0226440991336, 0.329188958537, 1.87690616636, 0.103803006436, -1.88737914186e-15
1, 5.53793645641, 3.13731342436, 0.012753237233, 278.426661657, 0.317132006978, 1.5180262344, 0.0384073294004, 4.32832439227e-13
5, 37.5071281689, 78.8247040334, 0.00119954780791, 0.00279251627796, 0.180004337138, 2.10598742038, 0.00215135538758, -5.34731899602e-18
1, 15.2247783799, 78.9801150625, 0.00254865480146, 11.2734732058, 0.35103318123, 1.27927996665, 0.163695254793, -9.03515137056e-15
3, 58.6683290446, 24.5752981475, 9.83025166806, 34.8949596937, 0.202618351357, 2.30863542967, 0.179764600909, 4.70734562441e-14
1, 26.260611775, 37.8168908043, 429.849091547, 529.455134495, 0.546950350275, 0.114483885018, 0.41981375899, -1.74082970261e-13
0, 41.5425551665, 79.6035864273, 0.233850950971, 0.804870381517, 0.846085522125, 2.87470111402, 0.866138956262, 0.0
0, 80.241336079, 10.3417355971, 0.00430785581731, 6.70844839732, 0.0131824696053, 2.02306139598, 0.36293356525, 0.0
4, 23.2971203775, 64.7275430016, 6.61294568177, 10.4040361359, 0.969259810125, 1.30397797811, 0.0154156723647, -7.97278909559e-15
0, 6.70437754898, 72.9157318495, 3.86948697615, 241.169850334, 0.951598393636, 1.44916496364, 0.11274002668, 0.0
6, 19.8675333494, 30.6670947238, 3.83805077606, 0.0760363524596, 0.881175463303, 2.36280427386, 5.26686335773, -6.30051566475e-15
7, 74.9681872862, 36.172158341, 8.06193987576, 0.0041364075336, 0.462226775678, 1.91567019609, 0.312288736513, 7.1054273576e-15
5, 29.5868065138, 53.3067311422, 245.039548214, 0.0980644869433, 0.484448812556, 0.0790390649902, 0.00369856598531, -2.22169505015e-13
6, 86.2307524495, 41.2554237504, 11.7045443824, 69.2163667719, 0.799466813227, 2.15039182948, 0.0010328358826, -1.69378400194e-14
7, 36.6019251279, 29.3026399626, 0.0446026445801, 67.2540994007, 0.239162984294, 1.43956540598, 1.44614118441, 6.1053592737e-15
1, 42.4349942955, 30.0323742292, 0.588988227723, 98.5608970026, 0.820254259823, 0.971276008977, 0.00755688097731, -7.44430558863e-14
5, 20.074925259, 45.3667687848, 424.436483933, 173.962112423, 0.456417983389, 0.139199466092, 4.68862580756, -4.97379915032e-13
4, 89.8003548128, 88.8384960548, 1.08016595593, 0.00404663158986, 0.451811719067, 0.847214230028, 0.0427344213585, 5.93275428784e-15
5, 22.2281214756, 35.5751049895, 196.507632823, 53.8124248792, 0.527900734602, 2.16103812545, 0.256490924861, 1.63424829225e-13
4, 79.4924606815, 7.54306708315, 0.0749404737578, 63.9396868596, 0.477620049624, 0.107449925857, 0.0343206127248, 1.36627837407e-14
6, 88.3670952991, 55.9809571936, 0.0349315949306, 6.92776393878, 0.650515326209, 0.11282104858, 0.0198906372731, 1.86010129283e-16
2, 19.4807645108, 36.0359897662, 19.6143467786, 31.902893649, 0.0660213491598, 0.608990199878, 2.04726367293, 0.0
3, 8.87342639436, 71.7717280235, 86.7947371755, 0.00613866796286, 0.603329691433, 2.23739721565, 0.648493822697, 2.11386463889e-13
1, 37.8824941689, 59.5633995539, 0.0987880653389, 14.3887870975, 0.515321851709, 0.605425552759, 0.00108259293535, 3.65903257671e-14
4, 29.936141624, 31.3203658789, 89.9913839559, 1.76081304447, 0.111272615891, 0.104362399852, 0.0180079087402, -5.02722863338e-14
5, 4.77156248433, 44.8931629897, 0.00146964809874, 0.00410714827107, 0.772337240867, 0.685931788484, 0.0138519064993, -5.39591751137e-18
2, 71.5353068607, 9.6942006892, 2.38303795219, 39.0532502624, 0.626266174384, 2.37150835392, 0.00219822002399, 0.0
5, 47.1690596133, 1.0890933236, 0.321792646404, 0.00319375074301, 0.021248973095, 0.0922052443841, 0.993904006112, -1.47343075241e-16
3, 34.8203662598, 19.9585850947, 0.00133313853627, 50.5789140578, 0.643157986484, 2.50218807769, 0.111195059279, 1.51520811143e-14
4, 8.47501028144, 36.1705760607, 153.296459111, 0.00105913638802, 0.0350641380705, 0.20055524033, 0.0267345090606, -1.0403622408e-12
7, 62.0090908548, 66.9478223599, 0.0276352386176, 0.239300942623, 0.939180406092, 1.04082437487, 0.00123266533505, -1.09165606242e-17
0, 15.6530225379, 88.9477055639, 325.344816858, 0.00440612581721, 0.231462626942, 2.7836962047, 0.301756852767, 0.0
4, 63.0304790105, 84.9457448869, 0.00822948190689, 0.433862842903, 0.637479559247, 2.21134499464, 0.00780549676759, 3.68628738645e-18
3, 27.7347023972, 0.987688382588, 0.85023675083, 0.00247768824776, 0.617794006492, 1.9634479561, 7.06133330029, 2.51021425868e-13
4, 75.2151616888, 29.8656061127, 0.00162018097077, 0.00123137165345, 0.917677829472, 2.48060733588, 0.0838092043346, 4.22838847269e-18
2, 39.4468971204, 81.9830888506, 3.98819352846, 0.435801519763, 0.335411258094, 2.45294407148, 0.0308641371157, 0.0
2, 26.4226957539, 70.54319606, 0.166068693241, 0.00186788601583, 0.575605835673, 0.70377449929, 0.83124820371, 1.51788304148e-18
7, 81.5669111572, 68.4874561282, 0.00493796431469, 0.824651593884, 0.737875395581, 2.11277994925, 0.003420904267, 1.03371900883e-16
0, 88.8018237919, 21.6379893886, 0.0965894920697, 1.18881211132, 0.330920088376, 0.256077043232, 0.072589042129, 0.0
0, 78.869122798, 31.2412592804, 36.9551904696, 0.00283732811856, 0.988643075878, 1.78104851213, 0.092465962424, 0.0
4, 68.3483573102, 88.1937460146, 9.30264334014, 6.88833885116, 0.935888634457, 2.46890969865, 0.00290229314214, 4.27435864481e-15
2, 4.2344076452, 53.9342501989, 0.822734646954, 547.697292259, 0.653527156692, 0.26370959421, 0.246882457541, 0.0
0, 41.3103948852, 81.1287884243, 0.100090923077, 2.45617354907, 0.0186345914174, 0.923063130731, 6.3514358577, 0.0
7, 80.5589412891, 25.0402905709, 67.7343438238, 1.66261419431, 0.55813605507, 0.644995667539, 0.260195478162, 2.93098878501e-14
